[legalize_heu] log lengths/displacements in physical coords (geometry_scale=6.00)
[legalize_heu] snapped 37 boundary module(s) to die edge

[legalize_heu] multi-pass local move
  Tier 0 bbox_center=(23.00, 23.00)
  Tier 0 [iter=0] running sweeps (h-first)
  Tier 0 [near->far] init_w=1.00 mul=2.00 side_bias=0.00(axis=0)
    [move_apply] module_id=663 center=(44.5241, 37.3558) dx=0 dy=0 rot90=0 weight=324
    [move_apply] module_id=677 center=(4.64197, 36.9608) dx=-0.0433828 dy=0 rot90=0 weight=324
    [move_apply] module_id=135 center=(15.3273, 36.5599) dx=0 dy=0 rot90=0 weight=324
    [move_apply] module_id=679 center=(18.6559, 36.372) dx=0 dy=0 rot90=0 weight=324
    [move_apply] module_id=119 center=(27.911, 35.6969) dx=0 dy=0 rot90=0 weight=324
    [move_apply] module_id=391 center=(25.1538, 35.5033) dx=0 dy=-0.0212805 rot90=0 weight=324
    [move_apply] module_id=150 center=(12.0685, 34.0534) dx=0 dy=-1.04494 rot90=0 weight=324
    [move_apply] module_id=149 center=(8.57042, 34.8845) dx=0 dy=-0.124704 rot90=0 weight=324
    [move_apply] module_id=404 center=(1.92249, 34.0211) dx=0.691133 dy=-0.339664 rot90=1 weight=324
    [move_apply] module_id=56 center=(39.8517, 33.2811) dx=0 dy=0 rot90=0 weight=324
    [move_apply] module_id=151 center=(15.3423, 34.0864) dx=0 dy=0 rot90=0 weight=324
    [move_apply] module_id=421 center=(5.58976, 33.7951) dx=0.925206 dy=0 rot90=0 weight=324
    [move_apply] module_id=691 center=(20.4442, 32.0969) dx=0 dy=0 rot90=0 weight=324
    [move_apply] module_id=136 center=(26.4967, 30.5589) dx=-0.235401 dy=-0.0212805 rot90=0 weight=324
    [move_apply] module_id=327 center=(35.0485, 31.9725) dx=0 dy=0 rot90=0 weight=324
    [move_apply] module_id=423 center=(44.8325, 32.0664) dx=0 dy=0 rot90=0 weight=324
    [move_apply] module_id=598 center=(31.5278, 32.5312) dx=0 dy=0 rot90=0 weight=324
    [move_apply] module_id=693 center=(9.09303, 28.7991) dx=-0.075547 dy=-1.26056 rot90=0 weight=324
    [move_apply] module_id=694 center=(13.0503, 31.0283) dx=-0.101823 dy=-0.0964319 rot90=0 weight=324
    [move_apply] module_id=695 center=(15.7781, 31.077) dx=0 dy=0 rot90=0 weight=324
    [move_apply] module_id=326 center=(32.3124, 29.9856) dx=0 dy=0 rot90=0 weight=324
    [move_apply] module_id=55 center=(42.8452, 28.9474) dx=0 dy=0 rot90=0 weight=324
    [move_apply] module_id=38 center=(39.7243, 29.0024) dx=0 dy=0 rot90=0 weight=324
    [move_apply] module_id=17 center=(13.3225, 27.8703) dx=0 dy=-0.0964319 rot90=0 weight=324
    [move_apply] module_id=696 center=(16.0913, 27.8955) dx=0 dy=0 rot90=0 weight=324
    [move_apply] module_id=408 center=(22.149, 27.7626) dx=-0.235401 dy=0 rot90=0 weight=324
    [move_apply] module_id=424 center=(19.0804, 27.7067) dx=-0.235401 dy=0 rot90=0 weight=324
    [move_apply] module_id=54 center=(31.1809, 27.1099) dx=0 dy=0 rot90=0 weight=324
    [move_apply] module_id=581 center=(33.9974, 26.6784) dx=0 dy=0 rot90=0 weight=324
    [move_apply] module_id=583 center=(36.7156, 26.6602) dx=0 dy=0 rot90=0 weight=324
    [move_apply] module_id=582 center=(40.8729, 25.9857) dx=0 dy=0 rot90=0 weight=324
    [move_apply] module_id=680 center=(28.1793, 25.6873) dx=0 dy=-0.0212805 rot90=0 weight=324
    [move_apply] module_id=36 center=(25.1741, 25.5214) dx=0 dy=0 rot90=0 weight=324
    [move_apply] module_id=307 center=(17.0051, 24.667) dx=0 dy=-0.186485 rot90=0 weight=324
    [move_apply] module_id=289 center=(10.1744, 23.8704) dx=0 dy=-1.26056 rot90=0 weight=324
    [move_apply] module_id=308 center=(22.0737, 24.8506) dx=0 dy=0 rot90=0 weight=324
    [move_apply] module_id=18 center=(1.76095, 24.7526) dx=0 dy=0 rot90=0 weight=324
    [move_apply] module_id=35 center=(19.6359, 24.6433) dx=0 dy=0 rot90=0 weight=324
    [move_apply] module_id=561 center=(13.828, 24.9127) dx=0 dy=0 rot90=0 weight=324
    [move_apply] module_id=39 center=(43.9197, 24.3182) dx=0 dy=0 rot90=0 weight=324
    [move_apply] module_id=37 center=(31.6349, 24.2405) dx=0 dy=0 rot90=0 weight=324
    [move_apply] module_id=310 center=(35.3216, 24.1079) dx=0 dy=0 rot90=0 weight=324
    [move_apply] module_id=290 center=(4.78429, 20.5833) dx=0 dy=-1.40925 rot90=0 weight=324
    [move_apply] module_id=580 center=(27.8933, 22.9298) dx=0 dy=-0.0212805 rot90=0 weight=324
    [move_apply] module_id=19 center=(24.9168, 22.9879) dx=0 dy=0 rot90=0 weight=324
    [move_apply] module_id=272 center=(11.1743, 19.0398) dx=0 dy=-1.26056 rot90=0 weight=324
    [move_apply] module_id=309 center=(30.8015, 22.0093) dx=0 dy=0 rot90=0 weight=324
    [move_apply] module_id=545 center=(18.382, 21.1057) dx=0 dy=-0.186485 rot90=0 weight=324
    [move_apply] module_id=20 center=(33.7438, 21.5523) dx=0 dy=0 rot90=0 weight=324
    [move_apply] module_id=291 center=(20.9632, 21.2025) dx=0 dy=0 rot90=0 weight=324
    [move_apply] module_id=562 center=(15.9325, 21.2295) dx=0 dy=-0.0231636 rot90=0 weight=324
    [move_apply] module_id=311 center=(36.3728, 21.2902) dx=0 dy=0 rot90=0 weight=324
    [move_apply] module_id=2 center=(23.6828, 20.4735) dx=0 dy=0 rot90=0 weight=324
    [move_apply] module_id=563 center=(27.2219, 19.9299) dx=0.0147071 dy=-0.0212805 rot90=0 weight=324
    [move_apply] module_id=292 center=(29.6934, 18.8248) dx=0 dy=0 rot90=0 weight=324
    [move_apply] module_id=293 center=(32.0961, 18.5067) dx=0 dy=0 rot90=0 weight=324
    [move_apply] module_id=565 center=(38.3389, 18.0064) dx=0 dy=0 rot90=0 weight=324
    [move_apply] module_id=544 center=(15.5666, 18.2825) dx=0 dy=-0.0231636 rot90=0 weight=324
    [move_apply] module_id=1 center=(18.8484, 18.1572) dx=0 dy=-0.0672888 rot90=0 weight=324
    [move_apply] module_id=21 center=(35.2797, 18.0169) dx=0 dy=0 rot90=0 weight=324
    [move_apply] module_id=274 center=(23.2417, 15.3571) dx=0 dy=0 rot90=0 weight=324
    [move_apply] module_id=734 center=(3.89727, 15.1817) dx=0 dy=-1.40925 rot90=0 weight=324
    [move_apply] module_id=546 center=(27.061, 16.7367) dx=0 dy=-0.0212805 rot90=0 weight=324
    [move_apply] module_id=0 center=(15.2725, 15.4886) dx=0 dy=-0.0231636 rot90=0 weight=324
    [move_apply] module_id=547 center=(30.1249, 15.7675) dx=0 dy=0 rot90=0 weight=324
    [move_apply] module_id=273 center=(18.1292, 15.575) dx=0 dy=0 rot90=0 weight=324
    [move_apply] module_id=560 center=(9.64232, 14.2176) dx=0.566646 dy=-0.693913 rot90=1 weight=324
    [move_apply] module_id=276 center=(33.2908, 15.324) dx=0 dy=0 rot90=0 weight=324
    [move_apply] module_id=22 center=(39.6654, 15.2276) dx=0 dy=0 rot90=0 weight=324
    [move_apply] module_id=294 center=(36.3784, 14.7485) dx=0 dy=0 rot90=0 weight=324
    [move_apply] module_id=288 center=(12.7912, 14.0018) dx=0.717072 dy=-0.717147 rot90=1 weight=324
    [move_apply] module_id=275 center=(27.1734, 13.5032) dx=0 dy=-0.0212805 rot90=0 weight=324
    [move_apply] module_id=3 center=(30.2118, 13.3778) dx=0 dy=0 rot90=0 weight=324
    [move_apply] module_id=566 center=(42.3251, 13.0679) dx=0 dy=0 rot90=0 weight=324
    [move_apply] module_id=256 center=(18.6774, 12.9253) dx=0 dy=0 rot90=0 weight=324
    [move_apply] module_id=781 center=(4.57141, 8.43651) dx=0 dy=-1.40925 rot90=0 weight=324
    [move_apply] module_id=255 center=(15.3941, 12.3435) dx=0.109188 dy=-0.348287 rot90=1 weight=324
    [move_apply] module_id=548 center=(39.0457, 12.3931) dx=0 dy=0 rot90=0 weight=324
    [move_apply] module_id=4 center=(33.424, 12.5535) dx=0 dy=0 rot90=0 weight=324
    [move_apply] module_id=271 center=(12.1049, 11.2826) dx=-0.208408 dy=-0.41457 rot90=1 weight=324
    [move_apply] module_id=277 center=(36.3713, 11.6176) dx=0 dy=0 rot90=0 weight=324
    [move_apply] module_id=815 center=(9.05431, 11.6001) dx=0.616851 dy=-0.127267 rot90=0 weight=324
    [move_apply] module_id=530 center=(29.5544, 10.399) dx=0 dy=0 rot90=0 weight=324
    [move_apply] module_id=543 center=(44.4377, 10.6107) dx=0 dy=0 rot90=0 weight=324
    [move_apply] module_id=258 center=(26.8732, 10.3483) dx=0 dy=-0.0536323 rot90=0 weight=324
    [move_apply] module_id=528 center=(20.284, 9.90502) dx=0 dy=0 rot90=0 weight=324
    [move_apply] module_id=549 center=(41.6098, 10.1174) dx=0 dy=0 rot90=0 weight=324
    [move_apply] module_id=527 center=(17.8701, 9.93138) dx=0 dy=0 rot90=0 weight=324
    [move_apply] module_id=257 center=(23.4454, 9.81843) dx=0 dy=0 rot90=0 weight=324
    [move_apply] module_id=531 center=(32.5807, 10.0811) dx=0 dy=0 rot90=0 weight=324
    [move_apply] module_id=799 center=(15.1478, 9.40882) dx=0.117164 dy=-0.351293 rot90=1 weight=324
    [move_apply] module_id=5 center=(38.878, 8.81815) dx=0 dy=0 rot90=0 weight=324
    [move_apply] module_id=798 center=(8.39885, 8.89091) dx=0 dy=-0.127267 rot90=0 weight=324
    [move_apply] module_id=804 center=(35.8818, 8.61131) dx=0 dy=0 rot90=0 weight=324
    [move_apply] module_id=254 center=(11.8938, 8.7949) dx=0 dy=0 rot90=0 weight=324
    [move_apply] module_id=803 center=(1.01579, 7.70976) dx=0 dy=0 rot90=0 weight=324
    [move_apply] module_id=529 center=(21.8575, 9.0138) dx=0 dy=0 rot90=0 weight=324
    [move_apply] module_id=802 center=(26.3659, 7.69903) dx=0.0273731 dy=0 rot90=1 weight=324
    [move_apply] module_id=532 center=(32.8598, 7.2522) dx=0 dy=0 rot90=0 weight=324
    [move_apply] module_id=259 center=(29.7483, 7.41555) dx=0 dy=0 rot90=0 weight=324
    [move_apply] module_id=238 center=(16.2261, 6.7516) dx=-0.145243 dy=-0.0766853 rot90=1 weight=324
    [move_apply] module_id=800 center=(19.1985, 6.91984) dx=0 dy=0 rot90=0 weight=324
    [move_apply] module_id=801 center=(22.9113, 7.21345) dx=0 dy=0 rot90=0 weight=324
    [move_apply] module_id=16 center=(9.70178, 3.8227) dx=0 dy=0 rot90=0 weight=324
    [move_apply] module_id=526 center=(13.5699, 4.47322) dx=0 dy=-1.63681 rot90=0 weight=324
    [move_apply] module_id=210 center=(38.542, 3.61729) dx=0 dy=0 rot90=0 weight=324
    [move_apply] module_id=513 center=(28.0544, 4.41178) dx=0 dy=0 rot90=0 weight=324
    [move_apply] module_id=240 center=(21.9998, 4.71124) dx=0.0332638 dy=0.13768 rot90=1 weight=324
    [move_apply] module_id=241 center=(25.0282, 4.61312) dx=0 dy=0 rot90=0 weight=324
    [move_apply] module_id=242 center=(30.6809, 4.34372) dx=0 dy=0 rot90=0 weight=324
    [move_apply] module_id=260 center=(33.9965, 4.32822) dx=0 dy=0 rot90=0 weight=324
    [move_apply] module_id=284 center=(3.53752, 2.8385) dx=0 dy=0 rot90=0 weight=324
    [move_apply] module_id=511 center=(19.1565, 4.06924) dx=0 dy=0 rot90=0 weight=324
    [move_apply] module_id=510 center=(16.3204, 4.15014) dx=0 dy=0.0685582 rot90=0 weight=324
    [move_apply] module_id=512 center=(23.0845, 1.63734) dx=0 dy=0 rot90=0 weight=324
    [move_apply] module_id=328 center=(34.3967, 1.4222) dx=0 dy=0 rot90=0 weight=324
    [move_apply] module_id=514 center=(31.4592, 1.6338) dx=0 dy=0 rot90=0 weight=324
    [move_apply] module_id=782 center=(13.6697, 1.45214) dx=0 dy=0 rot90=0 weight=324
    [move_apply] module_id=785 center=(25.6119, 1.45569) dx=0 dy=0 rot90=0 weight=324
    [move_apply] module_id=786 center=(28.4205, 1.32432) dx=0 dy=0 rot90=0 weight=324
    [move_apply] module_id=783 center=(16.6348, 1.38379) dx=0 dy=0 rot90=0 weight=324
    [move_apply] module_id=784 center=(19.8704, 1.20835) dx=0 dy=0 rot90=0 weight=324
  Tier 2 [shake rotations]
    [shake_rot] module_id=1 new_size=(2.25788x3.45031) center=(18.8484, 18.1572)
    [shake_rot] module_id=2 new_size=(2.70601x2.87892) center=(23.6828, 20.4735)
    [shake_rot] module_id=19 new_size=(2.32288x3.35377) center=(24.9168, 22.9879)
    [shake_rot] module_id=36 new_size=(2.74406x2.839) center=(25.1741, 25.5214)
    [shake_rot] module_id=102 new_size=(2.38115x3.2717) center=(27.607, 38.4054)
    [shake_rot] module_id=116 new_size=(3.09211x2.51945) center=(9.60627, 40.9086)
    [shake_rot] module_id=119 new_size=(3.00821x2.58971) center=(27.911, 35.6969)
    [shake_rot] module_id=132 new_size=(3.09002x2.52115) center=(7.04258, 38.696)
    [shake_rot] module_id=135 new_size=(2.4852x3.13471) center=(15.3273, 36.5599)
    [shake_rot] module_id=149 new_size=(2.62067x3.61322) center=(8.57042, 34.8845)
    [shake_rot] module_id=150 new_size=(2.79906x3.38294) center=(12.0685, 34.0534)
    [shake_rot] module_id=238 new_size=(2.64966x2.94015) center=(16.2261, 6.7516)
    [shake_rot] module_id=239 new_size=(2.85076x2.73274) center=(26.8221, 44.6336)
    [shake_rot] module_id=240 new_size=(2.99887x2.59778) center=(21.9998, 4.71124)
    [shake_rot] module_id=242 new_size=(2.63329x2.95842) center=(30.6809, 4.34372)
    [shake_rot] module_id=254 new_size=(2.23186x3.49055) center=(11.8938, 8.7949)
    [shake_rot] module_id=256 new_size=(2.27866x3.41885) center=(18.6774, 12.9253)
    [shake_rot] module_id=257 new_size=(2.66228x2.92622) center=(23.4454, 9.81843)
    [shake_rot] module_id=271 new_size=(2.44475x3.18659) center=(12.1049, 11.2826)
    [shake_rot] module_id=273 new_size=(2.48515x3.13477) center=(18.1292, 15.575)
    [shake_rot] module_id=274 new_size=(7.52664x5.33639) center=(23.2417, 15.3571)
    [shake_rot] module_id=288 new_size=(2.9938x2.60217) center=(12.7912, 14.0018)
    [shake_rot] module_id=289 new_size=(2.57915x3.67138) center=(10.1744, 23.8704)
    [shake_rot] module_id=290 new_size=(5.65006x7.10878) center=(4.78429, 20.5833)
    [shake_rot] module_id=307 new_size=(3.48347x2.71828) center=(17.0051, 24.667)
    [shake_rot] module_id=374 new_size=(2.59139x3.00627) center=(24.2802, 38.1308)
    [shake_rot] module_id=389 new_size=(2.23778x3.4813) center=(16.9871, 44.2593)
    [shake_rot] module_id=390 new_size=(2.90318x2.68341) center=(18.1018, 39.0064)
    [shake_rot] module_id=391 new_size=(2.66359x2.92477) center=(25.1538, 35.5033)
    [shake_rot] module_id=404 new_size=(2.46271x3.84497) center=(1.92249, 34.0211)
    [shake_rot] module_id=407 new_size=(3.36386x2.31591) center=(21.6191, 37.1023)
    [shake_rot] module_id=408 new_size=(2.48397x3.13626) center=(22.149, 27.7626)
    [shake_rot] module_id=422 new_size=(2.66816x2.91977) center=(1.33408, 37.3351)
    [shake_rot] module_id=526 new_size=(3.13788x2.4827) center=(13.5699, 4.47322)
    [shake_rot] module_id=528 new_size=(3.37761x2.30648) center=(20.284, 9.90502)
    [shake_rot] module_id=544 new_size=(2.50238x3.11319) center=(15.5666, 18.2825)
    [shake_rot] module_id=545 new_size=(3.63915x2.60199) center=(18.382, 21.1057)
    [shake_rot] module_id=560 new_size=(2.56227x3.69556) center=(9.64232, 14.2176)
    [shake_rot] module_id=562 new_size=(3.39154x2.29701) center=(15.9325, 21.2295)
    [shake_rot] module_id=646 new_size=(2.95662x2.6349) center=(26.8711, 41.2861)
    [shake_rot] module_id=661 new_size=(2.63344x2.95826) center=(17.8175, 42.4455)
    [shake_rot] module_id=662 new_size=(3.10509x2.50891) center=(9.55761, 37.7474)
    [shake_rot] module_id=677 new_size=(3.41671x2.28009) center=(4.64197, 36.9608)
    [shake_rot] module_id=678 new_size=(3.36479x2.31527) center=(12.0883, 40.7723)
    [shake_rot] module_id=679 new_size=(2.36562x3.29318) center=(18.6559, 36.372)
    [shake_rot] module_id=691 new_size=(6.18456x6.49441) center=(20.4442, 32.0969)
    [shake_rot] module_id=693 new_size=(7.2783x5.51846) center=(9.09303, 28.7991)
    [shake_rot] module_id=694 new_size=(3.25122x2.39615) center=(13.0503, 31.0283)
    [shake_rot] module_id=696 new_size=(2.60055x2.99568) center=(16.0913, 27.8955)
    [shake_rot] module_id=781 new_size=(8.33749x4.8174) center=(4.57141, 8.43651)
    [shake_rot] module_id=785 new_size=(2.91138x2.67585) center=(25.6119, 1.45569)
    [shake_rot] module_id=798 new_size=(2.74554x2.83747) center=(8.39885, 8.89091)
    [shake_rot] module_id=799 new_size=(2.66476x2.92349) center=(15.1478, 9.40882)
    [shake_rot] module_id=800 new_size=(2.59275x3.00469) center=(19.1985, 6.91984)
    [shake_rot] module_id=802 new_size=(2.6728x2.91469) center=(26.3659, 7.69903)
    [shake_rot] module_id=803 new_size=(3.83463x2.03159) center=(1.91732, 7.70976)
    [shake_rot] module_id=815 new_size=(2.6728x2.91469) center=(9.05431, 11.6001)
  Tier 2 [iter=0] shake rotated=57 modules
  Tier 2 [iter=1] running sweeps (h-first)
  Tier 2 [near->far] init_w=2.00 mul=4.00 side_bias=0.00(axis=0)
    [move_apply] module_id=19 center=(24.9168, 22.9404) dx=0 dy=-0.0474725 rot90=1 weight=8
    [move_apply] module_id=308 center=(22.0737, 24.5244) dx=0 dy=-0.326146 rot90=0 weight=8
    [move_apply] module_id=2 center=(23.6828, 20.426) dx=0 dy=-0.0474725 rot90=1 weight=8
    [move_apply] module_id=291 center=(20.9632, 21.0052) dx=0 dy=-0.197374 rot90=0 weight=8
    [move_apply] module_id=36 center=(25.1741, 25.5214) dx=0 dy=0 rot90=0 weight=8
    [move_apply] module_id=35 center=(19.6359, 24.6433) dx=0 dy=0 rot90=0 weight=8
    [move_apply] module_id=408 center=(22.149, 27.6077) dx=0 dy=-0.154923 rot90=1 weight=8
    [move_apply] module_id=580 center=(27.8933, 22.9298) dx=0 dy=0 rot90=0 weight=8
    [move_apply] module_id=545 center=(18.382, 21.2922) dx=0 dy=0.186485 rot90=1 weight=8
    [move_apply] module_id=563 center=(27.2219, 19.9299) dx=0 dy=0 rot90=0 weight=8
    [move_apply] module_id=680 center=(28.1793, 25.6873) dx=0 dy=0 rot90=0 weight=8
    [move_apply] module_id=424 center=(19.0804, 27.5517) dx=0 dy=-0.154923 rot90=0 weight=8
    [move_apply] module_id=307 center=(17.0051, 24.8334) dx=0 dy=0.166409 rot90=1 weight=8
    [move_apply] module_id=1 center=(18.543, 18.2713) dx=-0.305404 dy=0.114154 rot90=1 weight=8
    [move_apply] module_id=562 center=(15.9325, 21.3959) dx=0 dy=0.166409 rot90=1 weight=8
    [move_apply] module_id=546 center=(27.3681, 16.7367) dx=0.307093 dy=0 rot90=0 weight=8
    [move_apply] module_id=274 center=(23.2101, 15.3097) dx=-0.0316483 dy=-0.0474725 rot90=1 weight=8
    [move_apply] module_id=309 center=(30.8015, 22.0093) dx=0 dy=0 rot90=0 weight=8
    [move_apply] module_id=292 center=(29.6934, 18.8248) dx=0 dy=0 rot90=0 weight=8
    [move_apply] module_id=136 center=(26.4967, 30.5589) dx=0 dy=0 rot90=0 weight=8
    [move_apply] module_id=696 center=(16.082, 27.8754) dx=-0.00926375 dy=-0.0200769 rot90=1 weight=8
    [move_apply] module_id=37 center=(31.6349, 24.2405) dx=0 dy=0 rot90=0 weight=8
    [move_apply] module_id=544 center=(15.2612, 18.2825) dx=-0.305404 dy=0 rot90=1 weight=8
    [move_apply] module_id=273 center=(18.3653, 15.8773) dx=0.236135 dy=0.302316 rot90=1 weight=8
    [move_apply] module_id=54 center=(31.1809, 27.1099) dx=0 dy=0 rot90=0 weight=8
    [move_apply] module_id=561 center=(13.828, 24.9127) dx=0 dy=0 rot90=0 weight=8
    [move_apply] module_id=691 center=(20.4699, 31.942) dx=0.0257806 dy=-0.154923 rot90=1 weight=8
    [move_apply] module_id=293 center=(32.0961, 18.5067) dx=0 dy=0 rot90=0 weight=8
    [move_apply] module_id=547 center=(30.2072, 15.7675) dx=0.0822871 dy=0 rot90=0 weight=8
    [move_apply] module_id=275 center=(27.1734, 13.5032) dx=0 dy=0 rot90=0 weight=8
    [move_apply] module_id=0 center=(15.5355, 15.4886) dx=0.262989 dy=0 rot90=0 weight=8
    [move_apply] module_id=17 center=(13.3132, 27.8703) dx=-0.00926375 dy=0 rot90=0 weight=8
    [move_apply] module_id=695 center=(15.7781, 31.077) dx=0 dy=0 rot90=0 weight=8
    [move_apply] module_id=20 center=(33.7438, 21.5523) dx=0 dy=0 rot90=0 weight=8
    [move_apply] module_id=256 center=(18.6774, 12.9253) dx=0 dy=0 rot90=1 weight=8
    [move_apply] module_id=581 center=(33.9974, 26.6784) dx=0 dy=0 rot90=0 weight=8
    [move_apply] module_id=326 center=(32.3124, 29.9856) dx=0 dy=0 rot90=0 weight=8
    [move_apply] module_id=3 center=(30.2118, 13.3778) dx=0 dy=0 rot90=0 weight=8
    [move_apply] module_id=310 center=(35.3216, 24.1079) dx=0 dy=0 rot90=0 weight=8
    [move_apply] module_id=272 center=(10.8689, 19.0286) dx=-0.305404 dy=-0.01125 rot90=0 weight=8
    [move_apply] module_id=391 center=(25.0751, 35.6339) dx=-0.0786575 dy=0.130591 rot90=0 weight=8
    [move_apply] module_id=694 center=(13.485, 31.0283) dx=0.434647 dy=0 rot90=1 weight=8
    [move_apply] module_id=598 center=(31.5278, 32.5312) dx=0 dy=0 rot90=0 weight=8
    [move_apply] module_id=276 center=(33.344, 15.324) dx=0.05321 dy=0 rot90=0 weight=8
    [move_apply] module_id=289 center=(10.1744, 23.8704) dx=0 dy=0 rot90=1 weight=8
    [move_apply] module_id=255 center=(15.5036, 12.3435) dx=0.109496 dy=0 rot90=0 weight=8
    [move_apply] module_id=257 center=(23.4454, 9.81843) dx=0 dy=0 rot90=0 weight=8
    [move_apply] module_id=258 center=(26.8732, 10.4019) dx=0 dy=0.0536323 rot90=0 weight=8
    [move_apply] module_id=21 center=(35.2797, 18.0169) dx=0 dy=0 rot90=0 weight=8
    [move_apply] module_id=528 center=(20.4213, 9.85755) dx=0.137314 dy=-0.0474725 rot90=1 weight=8
    [move_apply] module_id=151 center=(15.3423, 34.0864) dx=0 dy=0 rot90=0 weight=8
    [move_apply] module_id=311 center=(36.3728, 21.2902) dx=0 dy=0 rot90=0 weight=8
    [move_apply] module_id=288 center=(12.7761, 14.177) dx=-0.0150811 dy=0.175105 rot90=0 weight=8
    [move_apply] module_id=119 center=(27.911, 35.4747) dx=0 dy=-0.222141 rot90=0 weight=8
    [move_apply] module_id=529 center=(21.8575, 9.0138) dx=0 dy=0 rot90=0 weight=8
    [move_apply] module_id=527 center=(17.9796, 9.96717) dx=0.109496 dy=0.0357907 rot90=0 weight=8
    [move_apply] module_id=679 center=(18.2906, 36.4819) dx=-0.365387 dy=0.109885 rot90=1 weight=8
    [move_apply] module_id=407 center=(21.6191, 37.1023) dx=0 dy=0 rot90=1 weight=8
    [move_apply] module_id=583 center=(36.7156, 26.6602) dx=0 dy=0 rot90=0 weight=8
    [move_apply] module_id=530 center=(29.5544, 10.399) dx=0 dy=0 rot90=0 weight=8
    [move_apply] module_id=4 center=(33.424, 12.5535) dx=0 dy=0 rot90=0 weight=8
    [move_apply] module_id=327 center=(35.0485, 31.9725) dx=0 dy=0 rot90=0 weight=8
    [move_apply] module_id=693 center=(9.09303, 28.7991) dx=0 dy=0 rot90=1 weight=8
    [move_apply] module_id=374 center=(24.4543, 38.3919) dx=0.174121 dy=0.261182 rot90=1 weight=8
    [move_apply] module_id=150 center=(12.0685, 34.0534) dx=0 dy=0 rot90=1 weight=8
    [move_apply] module_id=135 center=(15.0766, 36.6956) dx=-0.250717 dy=0.135712 rot90=1 weight=8
    [move_apply] module_id=802 center=(26.3659, 7.69903) dx=0 dy=0 rot90=0 weight=8
    [move_apply] module_id=799 center=(15.051, 9.40882) dx=-0.096829 dy=0 rot90=1 weight=8
    [move_apply] module_id=294 center=(36.3784, 14.7485) dx=0 dy=0 rot90=0 weight=8
    [move_apply] module_id=801 center=(22.9113, 7.16597) dx=0 dy=-0.0474725 rot90=0 weight=8
    [move_apply] module_id=560 center=(9.43143, 14.2064) dx=-0.210895 dy=-0.01125 rot90=1 weight=8
    [move_apply] module_id=271 center=(11.9959, 11.6535) dx=-0.10903 dy=0.370919 rot90=1 weight=8
    [move_apply] module_id=102 center=(27.607, 38.4054) dx=0 dy=0 rot90=1 weight=8
    [move_apply] module_id=531 center=(32.5807, 10.0811) dx=0 dy=0 rot90=0 weight=8
    [move_apply] module_id=565 center=(38.3389, 18.0064) dx=0 dy=0 rot90=0 weight=8
    [move_apply] module_id=800 center=(19.0533, 6.87237) dx=-0.145243 dy=-0.0474725 rot90=1 weight=8
    [move_apply] module_id=86 center=(32.7937, 36.6254) dx=0.138879 dy=0 rot90=0 weight=8
    [move_apply] module_id=390 center=(18.1018, 39.1163) dx=0 dy=0.109885 rot90=1 weight=8
    [move_apply] module_id=259 center=(29.7483, 7.41555) dx=0 dy=0 rot90=0 weight=8
    [move_apply] module_id=277 center=(36.3713, 11.6176) dx=0 dy=0 rot90=0 weight=8
    [move_apply] module_id=238 center=(16.0809, 6.7516) dx=-0.145243 dy=0 rot90=1 weight=8
    [move_apply] module_id=38 center=(39.7243, 29.0024) dx=0 dy=0 rot90=0 weight=8
    [move_apply] module_id=134 center=(12.2075, 37.2714) dx=0.0936053 dy=0 rot90=0 weight=8
    [move_apply] module_id=118 center=(15.1091, 39.1178) dx=0 dy=-0.042337 rot90=0 weight=8
    [move_apply] module_id=815 center=(8.94528, 11.5888) dx=-0.10903 dy=-0.01125 rot90=1 weight=8
    [move_apply] module_id=254 center=(11.8439, 8.7949) dx=-0.049911 dy=0 rot90=1 weight=8
    [move_apply] module_id=582 center=(40.8729, 25.9857) dx=0 dy=0 rot90=0 weight=8
    [move_apply] module_id=240 center=(21.9665, 4.57356) dx=-0.0332638 dy=-0.13768 rot90=0 weight=8
    [move_apply] module_id=290 center=(4.47888, 20.5833) dx=-0.305404 dy=0 rot90=1 weight=8
    [move_apply] module_id=22 center=(39.6654, 15.2276) dx=0 dy=0 rot90=0 weight=8
    [move_apply] module_id=241 center=(25.0282, 4.61312) dx=0 dy=0 rot90=0 weight=8
    [move_apply] module_id=532 center=(32.8598, 7.35852) dx=0 dy=0.106318 rot90=0 weight=8
    [move_apply] module_id=646 center=(26.8711, 41.2861) dx=0 dy=0 rot90=1 weight=8
    [move_apply] module_id=149 center=(8.64489, 34.6863) dx=0.0744635 dy=-0.198187 rot90=0 weight=8
    [move_apply] module_id=548 center=(39.0457, 12.3931) dx=0 dy=0 rot90=0 weight=8
    [move_apply] module_id=513 center=(28.1511, 4.41178) dx=0.0966527 dy=0 rot90=0 weight=8
    [move_apply] module_id=804 center=(35.8818, 8.61131) dx=0 dy=0 rot90=0 weight=8
    [move_apply] module_id=511 center=(19.1565, 4.06924) dx=-2.36848e-15 dy=0 rot90=0 weight=8
    [move_apply] module_id=406 center=(22.2668, 42.9449) dx=-0.133875 dy=0.231717 rot90=1 weight=8
    [move_apply] module_id=56 center=(39.8517, 33.2811) dx=0 dy=0 rot90=0 weight=8
    [move_apply] module_id=662 center=(9.65122, 38.0455) dx=0.0936053 dy=0.298089 rot90=1 weight=8
